Gene,Mean_Cancer,Mean_Normal,Log2FC,T_Statistic,P_Value,Adjusted_P_Value,Significant,Regulation,Gene Symbol,Gene Title,Display_Name
206239_s_at,10.68917991456383,4.09396044568,6.595219468883831,16.571893434335976,4.7553495630438914e-33,1.8960061645506208e-31,True,Upregulated,SPINK1,"serine peptidase inhibitor, Kazal type 1",SPINK1
209875_s_at,12.773042183468087,6.791341679839999,5.981700503628089,21.61116749894031,2.470575458675377e-52,6.3885755586689335e-50,True,Upregulated,SPP1,secreted phosphoprotein 1,SPP1
204580_at,9.016599493404255,3.2649038278300004,5.751695665574255,16.718033578395175,7.525574141703478e-35,3.541299481939311e-33,True,Upregulated,MMP12,matrix metallopeptidase 12 (macrophage elastase),MMP12
205242_at,9.817194865159573,4.833088024089999,4.984106841069574,12.711874252079767,3.0205047400828778e-27,7.246247455401322e-26,True,Upregulated,CXCL13,chemokine (C-X-C motif) ligand 13,CXCL13
218469_at,8.664269653223405,3.72004849315,4.944221160073405,15.829425258219151,1.6012327713683284e-34,7.311027660510773e-33,True,Upregulated,GREM1,"gremlin 1, DAN family BMP antagonist",GREM1
37892_at,7.234079482968085,2.3057553782300007,4.928324104738084,13.938352955320685,6.838115519563128e-25,1.326342882564812e-23,True,Upregulated,COL11A1,"collagen, type XI, alpha 1",COL11A1
220393_at,7.166198652882979,2.35769934135,4.808499311532979,15.138100194950676,5.588048820743423e-27,1.308484083032241e-25,True,Upregulated,LGSN,"lengsin, lens protein with glutamine synthetase domain",LGSN
1552767_a_at,9.902847475489361,5.15458329091,4.748264184579361,18.946369496487854,1.0171308287011516e-43,1.0897888197713174e-41,True,Upregulated,HS6ST2,heparan sulfate 6-O-sulfotransferase 2,HS6ST2
204475_at,9.3982971481383,4.667759150189999,4.7305379979483,11.685446600839956,1.8997033673433004e-23,3.269678250109656e-22,True,Upregulated,MMP1,matrix metallopeptidase 1 (interstitial collagenase),MMP1
201291_s_at,9.100906952510638,4.3915287551799995,4.709378197330638,22.402484096759405,8.540400187186073e-54,2.767192557036085e-51,True,Upregulated,TOP2A,topoisomerase (DNA) II alpha 170kDa,TOP2A
218960_at,7.733602197468085,3.1478274342099994,4.585774763258085,21.495728432016183,2.927978040272893e-44,3.336530230383852e-42,True,Upregulated,TMPRSS4,"transmembrane protease, serine 4",TMPRSS4
223278_at,7.815574801063829,3.2438952298599997,4.57167957120383,16.64731719737651,4.988805053185746e-34,2.1691824461653074e-32,True,Upregulated,GJB2,"gap junction protein, beta 2, 26kDa",GJB2
201884_at,10.871816865925531,6.312708230419999,4.559108635505532,11.98444928592052,3.949397388192279e-24,7.178853934481578e-23,True,Upregulated,CEACAM5,carcinoembryonic antigen-related cell adhesion molecule 5,CEACAM5
202575_at,8.62343685780851,4.25873792721,4.36469893059851,16.524300327941358,3.3556289258656477e-34,1.4879295746628995e-32,True,Upregulated,CRABP2,cellular retinoic acid binding protein 2,CRABP2
217428_s_at,9.12014606519149,4.7805096011,4.339636464091489,17.02447345212416,7.633790908628303e-38,4.9055086954776816e-36,True,Upregulated,COL10A1,"collagen, type X, alpha 1",COL10A1
209773_s_at,8.55553592587234,4.3483904534299995,4.20714547244234,18.929622535298794,1.3898976478605239e-45,1.8596277335280133e-43,True,Upregulated,RRM2,ribonucleotide reductase M2,RRM2
202831_at,6.609681803606383,2.4067014760699994,4.202980327536384,9.62120928656503,8.055145150479059e-16,7.0413462873991e-15,True,Upregulated,GPX2,glutathione peroxidase 2 (gastrointestinal),GPX2
219918_s_at,7.306821156638298,3.211091233980001,4.095729922658297,20.574009626380715,4.547641087708473e-45,5.768854328855848e-43,True,Upregulated,ASPM,"asp (abnormal spindle) homolog, microcephaly associated (Drosophila)",ASPM
204641_at,6.978276776978721,2.9803042933500006,3.99797248362872,20.06449831309738,7.802896141018421e-40,5.828980164455788e-38,True,Upregulated,NEK2,NIMA-related kinase 2,NEK2
206504_at,7.021968497223404,3.0335030017399998,3.9884654954834042,11.878203259211109,2.7487285271328056e-21,3.9153366673825504e-20,True,Upregulated,CYP24A1,"cytochrome P450, family 24, subfamily A, polypeptide 1",CYP24A1
222608_s_at,8.157584479021278,4.213404562809999,3.9441799162112785,20.24483076598926,5.818293871500344e-48,9.688630160139862e-46,True,Upregulated,ANLN,"anillin, actin binding protein",ANLN
202095_s_at,6.782146449425533,2.9089238619099995,3.8732225875155337,18.01523484414149,3.5974313715127287e-37,2.1643338226866176e-35,True,Upregulated,BIRC5,baculoviral IAP repeat containing 5,BIRC5
225681_at,12.146528078734042,8.363658420620002,3.7828696581140395,18.145074111013994,1.8102854089492334e-43,1.8688677736227153e-41,True,Upregulated,CTHRC1,collagen triple helix repeat containing 1,CTHRC1
223062_s_at,8.612990917223405,4.836428203770001,3.776562713453404,19.601935843474966,1.0371716894099973e-44,1.2452079572903151e-42,True,Upregulated,PSAT1,phosphoserine aminotransferase 1,PSAT1
207165_at,7.362097885021276,3.58997332809,3.772124556931276,19.6858586472892,2.99224771010577e-45,3.86877488787858e-43,True,Upregulated,HMMR,hyaluronan-mediated motility receptor (RHAMM),HMMR
223779_at,6.0528785440851065,2.29305024516,3.7598282989251066,14.297922850324579,2.4350154821893497e-25,4.944120148170493e-24,True,Upregulated,AFAP1-AS1,AFAP1 antisense RNA 1,AFAP1-AS1
202870_s_at,6.758473059170214,3.0091017739600003,3.7493712852102137,18.893224531570905,7.157629613453369e-37,4.1936848190544974e-35,True,Upregulated,CDC20,cell division cycle 20,CDC20
204351_at,11.086932804670214,7.349612419740001,3.7373203849302135,10.62321877716076,2.6344238150350676e-19,3.1564963090994907e-18,True,Upregulated,S100P,S100 calcium binding protein P,S100P
223381_at,7.204169663787234,3.4802779992100006,3.7238916645772338,19.088097396729935,1.4144430117222629e-38,9.778564502377074e-37,True,Upregulated,NUF2,"NUF2, NDC80 kinetochore complex component",NUF2
203764_at,6.350579152712766,2.65092019257,3.6996589601427656,18.436479194845393,1.773665645042194e-37,1.100327340071966e-35,True,Upregulated,DLGAP5,"discs, large (Drosophila) homolog-associated protein 5",DLGAP5
218976_at,9.800249790138299,6.104679904210001,3.6955698859282977,12.71757006192042,3.5556183483120216e-24,6.482796219739335e-23,True,Upregulated,DNAJC12,"DnaJ (Hsp40) homolog, subfamily C, member 12",DNAJC12
226670_s_at,7.7779675446702115,4.08347623107,3.6944913136002118,18.759621592692845,8.587248562379864e-44,9.293234430103891e-42,True,Upregulated,PABPC1L,"poly(A) binding protein, cytoplasmic 1-like",PABPC1L
219508_at,6.900177651340426,3.2131380205399993,3.687039630800427,14.780834344255112,7.856015350817532e-27,1.8197400588245986e-25,True,Upregulated,GCNT3,"glucosaminyl (N-acetyl) transferase 3, mucin type",GCNT3
207828_s_at,6.9851117912978715,3.3290004227599996,3.656111368537872,21.880504913449013,3.081400037641815e-44,3.496543933008495e-42,True,Upregulated,CENPF,"centromere protein F, 350/400kDa",CENPF
206023_at,6.539399098521277,2.89060645935,3.648792639171277,13.940045630112346,6.7018277487562105e-25,1.3017858696085285e-23,True,Upregulated,NMU,neuromedin U,NMU
1558034_s_at,9.729132430393616,6.08114295225,3.647989478143616,12.451920202987557,2.826619261473061e-26,6.185213327810824e-25,True,Upregulated,CP,ceruloplasmin (ferroxidase),CP
219148_at,6.351297662478723,2.7037676805199995,3.6475299819587237,15.99674478430279,6.596305050831747e-32,2.362109610279869e-30,True,Upregulated,PBK,PDZ binding kinase,PBK
203744_at,9.96990555475532,6.35640760356,3.6134979511953196,22.056040285038033,1.113851550736797e-42,1.0547468223227e-40,True,Upregulated,HMGB3,high mobility group box 3,HMGB3
205549_at,7.013705114787235,3.4199915770600007,3.593713537727234,11.245293061048233,7.867984663292338e-20,9.885246977338045e-19,True,Upregulated,PCP4,Purkinje cell protein 4,PCP4
202954_at,8.508942211914892,4.924152176760001,3.5847900351548914,17.853446935798072,1.6630565497794637e-34,7.586866801224617e-33,True,Upregulated,UBE2C,ubiquitin-conjugating enzyme E2C,UBE2C
242517_at,5.8397523999574465,2.2654301321699997,3.574322267787447,12.263867887565358,3.837013936571633e-21,5.382828158383981e-20,True,Upregulated,KISS1R,KISS1 receptor,KISS1R
238593_at,6.022227948563829,2.4496995438699996,3.5725284046938297,18.50047832172167,9.101598676202683e-34,3.8576720756362294e-32,True,Upregulated,C11orf80,chromosome 11 open reading frame 80,C11orf80
238617_at,7.015897702542551,3.4690406839500003,3.5468570185925508,20.67712649852814,3.21615473033783e-47,5.014031835534798e-45,True,Upregulated,KIF26B,kinesin family member 26B,KIF26B
241031_at,6.215601347787235,2.67323905958,3.5423622882072348,13.779033026316576,1.613272434552987e-26,3.620002968913932e-25,True,Upregulated,C2CD4A,C2 calcium-dependent domain containing 4A,C2CD4A
223229_at,7.628215880499999,4.08661432126,3.541601559239999,21.46653908741835,1.0387042495412651e-45,1.4072480293659066e-43,True,Upregulated,UBE2T,ubiquitin-conjugating enzyme E2T (putative),UBE2T
203889_at,7.701335121797872,4.163431854190001,3.537903267607871,12.489975571130854,2.3440720903195008e-25,4.772076512109185e-24,True,Upregulated,SCG5,secretogranin V (7B2 protein),SCG5
210052_s_at,6.695670681095745,3.164542810490001,3.531127870605744,17.217943058073473,1.1236663699267365e-33,4.7253728985832253e-32,True,Upregulated,TPX2,"TPX2, microtubule-associated",TPX2
202705_at,7.740175134755318,4.20997055122,3.530204583535318,19.688482117968146,2.997983893960311e-44,3.409081643140577e-42,True,Upregulated,CCNB2,cyclin B2,CCNB2
206134_at,8.05425957069149,4.52662652587,3.5276330448214903,10.970074055796314,1.004040567507875e-21,1.4860574013202687e-20,True,Upregulated,ADAMDEC1,"ADAM-like, decysin 1",ADAMDEC1
244780_at,8.850409531212765,5.3235851107,3.5268244205127655,15.689500439916024,6.496975726569263e-35,3.089711197429305e-33,True,Upregulated,SGPP2,sphingosine-1-phosphate phosphatase 2,SGPP2
227452_at,7.266037396074467,3.74309517479,3.522942221284467,17.902025295262188,1.1147654051563506e-39,8.224797267728322e-38,True,Upregulated,LINC00511,long intergenic non-protein coding RNA 511 /// long intergenic non-protein coding RNA 673,LINC00511
209714_s_at,7.142623467042554,3.6512947246399996,3.4913287424025548,16.237324302704085,1.5126518852483323e-33,6.292304276872916e-32,True,Upregulated,CDKN3,cyclin-dependent kinase inhibitor 3,CDKN3
209921_at,7.867690288893617,4.39379951778,3.4738907711136173,12.360700346655296,7.703188350739421e-24,1.3683080866343147e-22,True,Upregulated,SLC7A11,"solute carrier family 7 (anionic amino acid transporter light chain, xc- system), member 11",SLC7A11
204825_at,7.42447692087234,3.95546073463,3.4690161862423396,18.548046892407644,5.1968790741687165e-39,3.6827317244168456e-37,True,Upregulated,MELK,maternal embryonic leucine zipper kinase,MELK
203358_s_at,7.209913946244682,3.7507744709200006,3.4591394753246814,22.672846359993482,9.988199499301554e-51,2.1318464217041008e-48,True,Upregulated,EZH2,enhancer of zeste 2 polycomb repressive complex 2 subunit,EZH2
204962_s_at,6.290477104297872,2.8588716884400003,3.4316054158578715,16.972246501956217,6.415740049258685e-33,2.5261859025580354e-31,True,Upregulated,CENPA,"centromere protein A /// solute carrier family 35, member F6",CENPA
206102_at,7.6508609451595735,4.24049491761,3.410366027549573,20.223076703885262,3.712239600537771e-45,4.753964741774394e-43,True,Upregulated,GINS1,GINS complex subunit 1 (Psf1 homolog),GINS1
202503_s_at,9.556326239936173,6.170875777450001,3.3854504624861717,19.562905885326582,1.806787207543577e-47,2.8751436906786636e-45,True,Upregulated,KIAA0101,KIAA0101,KIAA0101
235763_at,6.531249471117022,3.15389093406,3.3773585370570216,11.627070130254394,1.1433901697220751e-21,1.682582316516321e-20,True,Upregulated,SLC44A5,"solute carrier family 44, member 5",SLC44A5
208161_s_at,9.798892903478723,6.4310712405100015,3.367821662968722,17.79077973427434,2.7667091845986826e-37,1.6795735914540037e-35,True,Upregulated,ABCC3,"ATP-binding cassette, sub-family C (CFTR/MRP), member 3",ABCC3
242881_x_at,6.424416180957446,3.06045665683,3.3639595241274463,15.294086014770825,1.0431346030429996e-29,3.1032100530570124e-28,True,Upregulated,BC017398,"Homo sapiens, clone IMAGE:3932143, mRNA. ///  /// Homo sapiens, clone IMAGE:3932143, mRNA. /// double homeobox A pseudogene 10 ///",BC017398
203820_s_at,6.964429672595746,3.6044311011099994,3.3599985714857468,12.804529358197573,4.421867540027517e-23,7.388461245974527e-22,True,Upregulated,IGF2BP3,insulin-like growth factor 2 mRNA binding protein 3,IGF2BP3
203755_at,6.625291961904257,3.2707673984599994,3.354524563444258,18.7432499581104,5.179232579451177e-41,4.3189178840055966e-39,True,Upregulated,BUB1B,BUB1 mitotic checkpoint serine/threonine kinase B,BUB1B
202311_s_at,9.617967069265957,6.270963705730001,3.347003363535956,12.598493915684093,1.3302286876274588e-26,3.0093990650827105e-25,True,Upregulated,COL1A1,"collagen, type I, alpha 1",COL1A1
228347_at,7.982215256074469,4.66952830402,3.3126869520544693,11.288120016767389,1.0479833100063875e-22,1.6942239348362955e-21,True,Upregulated,SIX1,SIX homeobox 1,SIX1
226777_at,6.070194596680851,2.77631911629,3.2938754803908514,13.143622919688914,1.785245653909795e-25,3.683207623367558e-24,True,Upregulated,ADAM12,ADAM metallopeptidase domain 12,ADAM12
225655_at,6.398015496351063,3.15469062348,3.2433248728710633,19.718209412130737,4.99071856626998e-42,4.466402475963347e-40,True,Upregulated,UHRF1,ubiquitin-like with PHD and ring finger domains 1,UHRF1
1569003_at,9.482748371542554,6.24306785549,3.2396805160525544,14.375288315361109,7.945815616381678e-31,2.594861194551943e-29,True,Upregulated,VMP1,vacuole membrane protein 1,VMP1
210387_at,5.988856270223403,2.75823638192,3.2306198883034027,13.585192604705345,4.4479096374178285e-25,8.776055310277158e-24,True,Upregulated,HIST1H2BG,"histone cluster 1, H2bg /// histone cluster 1, H2bj",HIST1H2BG
223484_at,10.883133315691488,7.6611911287,3.2219421869914884,13.880663091645918,1.0457338045230353e-29,3.109222687124156e-28,True,Upregulated,C15orf48,chromosome 15 open reading frame 48,C15orf48
238320_at,7.594469770659573,4.39942848384,3.1950412868195723,9.470688104446387,6.371347784653787e-16,5.623388774948943e-15,True,Upregulated,MIR612,microRNA 612 /// nuclear paraspeckle assembly transcript 1 (non-protein coding),MIR612
224428_s_at,8.741559624021274,5.565386416849999,3.176173207171275,17.22270424792358,6.274454847372341e-40,4.733209374765339e-38,True,Upregulated,CDCA7,cell division cycle associated 7,CDCA7
219990_at,5.443451209329788,2.2675061665099996,3.175945042819788,20.718934581785803,4.002595941140057e-37,2.3947010599572762e-35,True,Upregulated,E2F8,E2F transcription factor 8,E2F8
214710_s_at,7.860969461702125,4.722031397009999,3.138938064692126,18.457643069547622,4.96104042902281e-38,3.2580527535460426e-36,True,Upregulated,CCNB1,cyclin B1,CCNB1
209529_at,8.612949848893617,5.482243313720001,3.1307065351736165,18.544406388948243,1.7514378722993471e-43,1.8185875945848008e-41,True,Upregulated,PPAP2C,phosphatidic acid phosphatase type 2C,PPAP2C
216548_x_at,6.291736885287235,3.1674688935400006,3.1242679917472342,18.61627138466498,3.2878006265005345e-36,1.7826375453322354e-34,True,Upregulated,HMGB3P1,high mobility group box 3 pseudogene 1,HMGB3P1
1553413_at,5.344471484212765,2.2211252375699995,3.123346246642766,8.817929801098595,6.419272597774614e-14,4.638191777860094e-13,True,Upregulated,FLJ13744,uncharacterized FLJ13744,FLJ13744
222958_s_at,5.590268806542554,2.47091704712,3.1193517594225537,15.269265657227312,1.7625172668433727e-28,4.706988764371283e-27,True,Upregulated,DEPDC1,DEP domain containing 1,DEPDC1
218002_s_at,9.108180493734045,6.00771250465,3.100467989084045,8.34687836982116,4.353720617367282e-14,3.2016573301301153e-13,True,Upregulated,CXCL14,chemokine (C-X-C motif) ligand 14,CXCL14
220334_at,5.762079044276596,2.6640200730400005,3.098058971236595,13.146113534582035,2.6009672674397156e-23,4.420082952496447e-22,True,Upregulated,RGS17,regulator of G-protein signaling 17,RGS17
209408_at,5.618442516851065,2.52409853391,3.094343982941065,16.244537881078994,4.5016134405685425e-30,1.383564460082398e-28,True,Upregulated,KIF2C,kinesin family member 2C,KIF2C
241994_at,5.420512385106382,2.33785456023,3.082657824876382,13.629995515819473,6.567271405677518e-24,1.1731227493383294e-22,True,Upregulated,XDH,xanthine dehydrogenase,XDH
231647_s_at,6.463748237627659,3.381781501759999,3.0819667358676597,11.659962244790464,1.3875069569724319e-22,2.2164671573424183e-21,True,Upregulated,FCRL5,Fc receptor-like 5,FCRL5
206364_at,5.898624093425533,2.8417455394200006,3.0568785540055323,17.340451226647495,4.078825164216089e-34,1.7967542201681125e-32,True,Upregulated,KIF14,kinesin family member 14,KIF14
208079_s_at,7.690758722861702,4.637588426490001,3.053170296371701,18.76280015994487,1.3862001728307824e-40,1.1161401571238991e-38,True,Upregulated,AURKA,aurora kinase A,AURKA
204822_at,5.729038392893616,2.6778173591999996,3.0512210336936167,16.689133032539853,6.831468537296164e-33,2.6761643608667986e-31,True,Upregulated,TTK,TTK protein kinase,TTK
203559_s_at,5.281766913340426,2.2436050687,3.0381618446404257,9.683582693182913,9.279104323517975e-16,8.062777142887525e-15,True,Upregulated,AOC1,"amine oxidase, copper containing 1",AOC1
218542_at,5.906839863744679,2.88782892021,3.019010943534679,17.370595086968326,7.493120010011045e-36,3.920476195121148e-34,True,Upregulated,CEP55,centrosomal protein 55kDa,CEP55
238439_at,8.447483453095744,5.429607933500002,3.0178755195957425,13.541389853021329,1.7513615292060621e-28,4.679519682557241e-27,True,Upregulated,ANKRD22,ankyrin repeat domain 22,ANKRD22
242283_at,6.377459309446809,3.384542726770001,2.992916582676808,22.444294516139458,2.8785865695973037e-43,2.9102943088789583e-41,True,Upregulated,DNAH14,"dynein, axonemal, heavy chain 14",DNAH14
220057_at,8.379609715851062,5.39557988304,2.9840298328110624,10.07273163593764,4.075936650982274e-17,3.993957527960149e-16,True,Upregulated,XAGE1B,"X antigen family, member 1B /// X antigen family, member 1E",XAGE1B
206561_s_at,5.3185895681382975,2.3701740674600003,2.9484155006782973,6.878445696228337,5.52949162300021e-10,2.6786385340420545e-09,True,Upregulated,AKR1B10,"aldo-keto reductase family 1, member B10 (aldose reductase)",AKR1B10
1555878_at,8.11200096469149,5.177292660520001,2.9347083041714885,17.865609665504117,1.1051805915499324e-42,1.0483817159983186e-40,True,Upregulated,RPS24,ribosomal protein S24,RPS24
204444_at,6.517529774787235,3.61867564421,2.898854130577235,16.597344766371453,1.1978732711960055e-35,6.147787382113393e-34,True,Upregulated,KIF11,kinesin family member 11,KIF11
217771_at,11.098740714712763,8.22083802763,2.877902687082763,22.113633397300728,1.3716816760090426e-51,3.3083977859113167e-49,True,Upregulated,GOLM1,golgi membrane protein 1,GOLM1
219888_at,6.973795025978722,4.096212589009999,2.877582436968723,16.493162202024344,2.905293612841329e-37,1.757751656471133e-35,True,Upregulated,SPAG4,sperm associated antigen 4,SPAG4
209642_at,6.068546724606383,3.2247035579000003,2.843843166706383,15.161081195872837,6.471964433248795e-30,1.9633450592595582e-28,True,Upregulated,BUB1,BUB1 mitotic checkpoint serine/threonine kinase,BUB1
206315_at,7.467874259340426,4.63458954807,2.8332847112704256,8.424723642994904,1.2702524698690283e-13,8.911151603544484e-13,True,Upregulated,CRLF1,cytokine receptor-like factor 1,CRLF1
219105_x_at,7.390748951734044,4.570166994379999,2.8205819573540447,19.230244519089503,1.3493098326259846e-41,1.1705480428648582e-39,True,Upregulated,ORC6,"origin recognition complex, subunit 6",ORC6
223798_at,5.997309801563829,3.1781719558500003,2.8191378457138287,18.831330346265105,6.860954379145303e-41,5.6685605566314794e-39,True,Upregulated,SLC41A2,"solute carrier family 41 (magnesium transporter), member 2",SLC41A2
217109_at,8.2928427185,5.475816627330001,2.817026091169998,8.692506413384011,4.564950483722267e-15,3.7117222481857274e-14,True,Upregulated,MUC4,"mucin 4, cell surface associated",MUC4
219010_at,9.576679279340425,6.764159569580001,2.8125197097604238,20.087240998883377,9.801171405865213e-42,8.585762300258408e-40,True,Upregulated,C1orf106,chromosome 1 open reading frame 106,C1orf106
226980_at,5.542297224319148,2.7353143374299997,2.806982886889148,15.751120509448745,8.63030492661083e-30,2.591789954118873e-28,True,Upregulated,DEPDC1B,DEP domain containing 1B,DEPDC1B
203256_at,7.857611798574467,5.05262173395,2.8049900646244676,12.586557565710423,3.5823443617377316e-25,7.13893937904504e-24,True,Upregulated,CDH3,"cadherin 3, type 1, P-cadherin (placental)",CDH3
231849_at,7.295955819436171,4.49258202402,2.803373795416171,16.17854902801208,5.503114196690679e-34,2.3850966976889998e-32,True,Upregulated,KRT80,keratin 80,KRT80
229152_at,6.401339531127659,3.60479376973,2.796545761397659,8.417922528808203,2.3771820773949023e-14,1.7945138977510487e-13,True,Upregulated,FDCSP,follicular dendritic cell secreted protein,FDCSP
204988_at,5.021347999468085,2.2256897045099997,2.795658294958085,6.984160738876798,4.1873599947465843e-10,2.051756806754485e-09,True,Upregulated,FGB,fibrinogen beta chain,FGB
205221_at,5.5720267036170235,2.7779375668800004,2.794089136737023,9.875634706790962,3.2930233923788815e-16,2.979787284362223e-15,True,Upregulated,HGD,"homogentisate 1,2-dioxygenase",HGD
227055_at,6.013963668478725,3.2199822006499996,2.7939814678287256,13.081704966125931,1.343780841948205e-24,2.546744057964276e-23,True,Upregulated,METTL7B,methyltransferase like 7B,METTL7B
210559_s_at,7.475190550670213,4.6844447052,2.790745845470213,15.713443810923462,6.370114708411277e-33,2.5100585326491498e-31,True,Upregulated,CDK1,cyclin-dependent kinase 1,CDK1
218355_at,5.202067451531915,2.41995336453,2.7821140870019154,14.59564272070675,1.5255376030798926e-26,3.431725868643041e-25,True,Upregulated,KIF4A,kinesin family member 4A,KIF4A
203936_s_at,8.936506672585107,6.15735274766,2.779153924925107,13.41096108591222,3.661063594821982e-29,1.0352995084705317e-27,True,Upregulated,MMP9,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP9
210519_s_at,11.230670682904254,8.45957664677,2.7710940361342544,13.921772592174616,3.118376675669903e-28,8.134093495518012e-27,True,Upregulated,NQO1,"NAD(P)H dehydrogenase, quinone 1",NQO1
1554897_s_at,5.5202537258617035,2.7496358027900003,2.770617923071703,18.833710974630797,1.6358128815357163e-36,9.174539274898856e-35,True,Upregulated,RHBDL2,"rhomboid, veinlet-like 2 (Drosophila)",RHBDL2
1552797_s_at,8.170484298776595,5.4011325778999995,2.769351720876595,16.11908143924639,8.674146390360629e-35,4.0604668211656814e-33,True,Upregulated,PROM2,prominin 2,PROM2
206859_s_at,4.983194373053191,2.2164891343399997,2.7667052387131914,7.694846415756449,1.4634038942836848e-11,8.339758620252413e-11,True,Upregulated,PAEP,progestagen-associated endometrial protein,PAEP
205328_at,5.63522314669149,2.86887193567,2.76635121102149,8.140553690047634,9.431682893533563e-13,6.0463944709367844e-12,True,Upregulated,CLDN10,claudin 10,CLDN10
242260_at,5.869279042946809,3.1038719993,2.7654070436468094,15.821164907723187,3.861496244385353e-30,1.190908469039625e-28,True,Upregulated,MATR3,matrin 3,MATR3
218009_s_at,7.60281162301064,4.847235960090001,2.7555756629206396,16.327859608967888,1.8829937772343274e-34,8.510815403556768e-33,True,Upregulated,PRC1,protein regulator of cytokinesis 1,PRC1
228592_at,8.745979938010636,6.0044761838500005,2.741503754160636,8.043627914424624,9.509477496012925e-14,6.753951625518965e-13,True,Upregulated,MS4A1,"membrane-spanning 4-domains, subfamily A, member 1",MS4A1
221521_s_at,7.183559726585106,4.45241641834,2.7311433082451053,16.487501276381515,9.417639938327999e-35,4.393210596035644e-33,True,Upregulated,GINS2,GINS complex subunit 2 (Psf2 homolog),GINS2
218039_at,9.039348293489361,6.308431419340001,2.7309168741493606,19.816302486025346,2.9542320648910186e-46,4.2714066086620515e-44,True,Upregulated,NUSAP1,nucleolar and spindle associated protein 1,NUSAP1
219983_at,5.063041979595744,2.3385838340199996,2.7244581455757446,11.318896710884303,3.088636308052336e-19,3.6729027739310845e-18,True,Upregulated,HRASLS,HRAS-like suppressor,HRASLS
218755_at,5.758589134436169,3.0352725538400005,2.723316580596168,17.062404724345914,1.2743786399483494e-35,6.515563643370904e-34,True,Upregulated,KIF20A,kinesin family member 20A,KIF20A
204653_at,5.526924491446808,2.8050647941600007,2.721859697286807,11.9225629956934,4.676577253735809e-21,6.533360627777512e-20,True,Upregulated,TFAP2A,transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha),TFAP2A
214774_x_at,9.58704363244681,6.8727151179299995,2.7143285145168097,9.82993891358821,5.447788023313251e-17,5.275742287035047e-16,True,Upregulated,TOX3,TOX high mobility group box family member 3,TOX3
218662_s_at,7.6410175433404275,4.927536390149999,2.713481153190428,16.677219960331005,7.085995886809713e-36,3.718315851394607e-34,True,Upregulated,NCAPG,"non-SMC condensin I complex, subunit G",NCAPG
209803_s_at,10.941987428989362,8.230509958459999,2.7114774705293634,17.45576315813374,1.8141175109109614e-41,1.5562061314490745e-39,True,Upregulated,PHLDA2,"pleckstrin homology-like domain, family A, member 2",PHLDA2
219936_s_at,5.142313736212766,2.4360838898500004,2.7062298463627656,9.118861400239837,6.041484417131536e-15,4.856483049765906e-14,True,Upregulated,GPR87,G protein-coupled receptor 87,GPR87
229802_at,7.576581934787234,4.8782680782100005,2.6983138565772338,11.184687309362191,1.5313460681721907e-22,2.434672764490377e-21,True,Upregulated,WISP1,WNT1 inducible signaling pathway protein 1,WISP1
239586_at,6.879000722553191,4.1864322538900005,2.6925684686631906,14.873944115419043,1.1977108893095739e-26,2.7227420918176135e-25,True,Upregulated,FAM83A,"family with sequence similarity 83, member A",FAM83A
220030_at,5.772619342989361,3.0815248380299995,2.6910945049593615,15.9438737960509,2.6713809032594974e-31,9.093854003969325e-30,True,Upregulated,STYK1,serine/threonine/tyrosine kinase 1,STYK1
222039_at,6.549078406946809,3.8701558657499997,2.6789225411968096,14.128610222656816,5.008650928936707e-26,1.0754303347855878e-24,True,Upregulated,KIF18B,kinesin family member 18B,KIF18B
205034_at,6.702782504904258,4.040994413659999,2.661788091244259,15.801916869913624,6.468313156149893e-32,2.319364609444521e-30,True,Upregulated,CCNE2,cyclin E2,CCNE2
203878_s_at,5.4460163120851055,2.8015302275100002,2.6444860845751053,10.560017440424915,5.834042103176013e-18,6.194034515622287e-17,True,Upregulated,MMP11,matrix metallopeptidase 11 (stromelysin 3),MMP11
204026_s_at,9.191384045542554,6.553976670039998,2.6374073755025558,19.0309917336095,9.313520728841163e-44,1.0048911832421707e-41,True,Upregulated,ZWINT,ZW10 interacting kinetochore protein,ZWINT
205394_at,5.11696090962766,2.5038463501100003,2.6131145595176597,14.198297273152829,4.142920225888004e-26,8.959835435046731e-25,True,Upregulated,CHEK1,checkpoint kinase 1,CHEK1
220658_s_at,5.421986671255318,2.81760065399,2.6043860172653184,12.169825282895628,4.829721059756585e-23,8.042457489785377e-22,True,Upregulated,ARNTL2,aryl hydrocarbon receptor nuclear translocator-like 2,ARNTL2
226456_at,6.814065412627659,4.22429422232,2.5897711903076592,19.195072834871564,3.0395438963879365e-39,2.1827090522179113e-37,True,Upregulated,RMI2,RecQ mediated genome instability 2,RMI2
218326_s_at,9.4768676703617,6.89125053977,2.585617130591701,17.718240168229112,5.0483406344580475e-39,3.5821906248675533e-37,True,Upregulated,LGR4,leucine-rich repeat containing G protein-coupled receptor 4,LGR4
203145_at,5.129710422978723,2.54551164084,2.5841987821387233,17.253704990741106,1.0297468473311149e-31,3.636635845735479e-30,True,Upregulated,SPAG5,sperm associated antigen 5,SPAG5
223861_at,4.803853639627659,2.2325379472300004,2.571315692397659,8.012476713834264,3.1344221091846305e-12,1.909047985104796e-11,True,Upregulated,HORMAD1,HORMA domain containing 1,HORMAD1
